Local hr,Cloud,Humidity,Precip,Temp,Wind
15.0,43.0,78.0,0.17,86.0,4.0,2
22.0,30.0,79.0,0.0,82.0,4.0,0
12.0,8.0,10.0,0.0,98.0,10.0,0
8.0,10.0,16.0,0.0,84.0,7.0,0
13.0,13.0,13.0,0.0,100.0,8.0,0
13.0,97.0,78.0,0.01,68.0,3.0,0
22.0,34.0,74.0,0.0,84.0,4.0,0
16.0,10.0,54.0,0.0,77.0,6.0,0
11.0,1.0,27.0,0.0,78.0,9.0,0
11.0,17.0,74.0,0.0,89.0,3.0,3
15.0,3.0,11.0,0.0,84.0,15.0,0
10.0,1.0,15.0,0.0,86.0,5.0,0
15.0,15.0,17.0,0.0,86.0,5.0,0
10.0,4.0,21.0,0.0,59.0,10.0,0
18.0,3.0,36.0,0.0,78.0,2.0,0
13.0,46.0,57.0,0.0,86.0,5.0,1
13.0,3.0,21.0,0.0,95.0,4.0,0
12.0,2.0,38.0,0.0,82.0,5.0,0
18.0,77.0,76.0,0.02,71.0,7.0,0
17.0,7.0,12.0,0.0,93.0,3.0,0
16.0,7.0,17.0,0.0,104.0,2.0,1
12.0,0.0,16.0,0.0,80.0,1.0,0
16.0,5.0,12.0,0.0,84.0,6.0,0
8.0,2.0,15.0,0.0,98.0,2.0,1
9.0,0.0,14.0,0.0,89.0,9.0,0
15.0,50.0,72.0,0.05,87.0,7.0,2
15.0,0.0,25.0,0.0,95.0,8.0,0
10.0,39.0,79.0,0.0,75.0,2.0,0
14.0,0.0,13.0,0.0,104.0,6.0,1
11.0,10.0,17.0,0.0,96.0,3.0,1
13.0,2.0,31.0,0.0,89.0,3.0,0
11.0,1.0,14.0,0.0,89.0,3.0,0
13.0,2.0,33.0,0.0,89.0,8.0,0
18.0,56.0,73.0,0.12,89.0,8.0,1
12.0,6.0,10.0,0.0,95.0,10.0,0
19.0,72.0,85.0,0.04,77.0,2.0,0
13.0,2.0,36.0,0.0,93.0,4.0,1
17.0,2.0,64.0,0.0,86.0,7.0,0
16.0,0.0,15.0,0.0,96.0,12.0,0
14.0,41.0,70.0,0.0,89.0,7.0,3
17.0,9.0,19.0,0.0,84.0,7.0,0
17.0,66.0,71.0,0.0,80.0,4.0,0
10.0,2.0,19.0,0.0,87.0,2.0,0
21.0,92.0,94.0,0.07,71.0,7.0,0
17.0,90.0,64.0,0.01,77.0,4.0,0
17.0,65.0,69.0,0.0,77.0,5.0,0
9.0,9.0,13.0,0.0,98.0,9.0,0
13.0,49.0,64.0,0.0,82.0,18.0,0
18.0,7.0,15.0,0.0,89.0,3.0,0
11.0,6.0,11.0,0.0,104.0,5.0,1
17.0,7.0,23.0,0.0,95.0,3.0,0
22.0,46.0,81.0,0.0,64.0,4.0,0
14.0,6.0,13.0,0.0,89.0,16.0,0
8.0,2.0,14.0,0.0,93.0,10.0,0
15.0,0.0,25.0,0.0,89.0,8.0,0
9.0,4.0,11.0,0.0,100.0,12.0,0
17.0,75.0,78.0,0.32,87.0,12.0,2
10.0,2.0,11.0,0.0,104.0,6.0,2
10.0,2.0,13.0,0.0,84.0,4.0,0
16.0,54.0,65.0,0.44,89.0,5.0,2
18.0,2.0,17.0,0.0,93.0,7.0,0
18.0,6.0,17.0,0.0,96.0,3.0,0
9.0,2.0,16.0,0.0,84.0,4.0,0
18.0,13.0,17.0,0.0,80.0,4.0,0
17.0,1.0,52.0,0.0,77.0,4.0,0
18.0,27.0,73.0,0.0,89.0,5.0,2
16.0,34.0,61.0,0.0,84.0,5.0,0
14.0,17.0,64.0,0.0,87.0,12.0,1
15.0,32.0,62.0,0.1,91.0,2.0,3
9.0,39.0,13.0,0.0,91.0,9.0,0
17.0,3.0,20.0,0.0,71.0,2.0,0
11.0,10.0,40.0,0.0,66.0,11.0,0
16.0,35.0,64.0,0.0,89.0,13.0,2
11.0,41.0,75.0,0.13,86.0,9.0,2
18.0,39.0,59.0,0.0,89.0,8.0,1
14.0,7.0,9.0,0.0,104.0,2.0,0
15.0,17.0,75.0,0.13,89.0,7.0,3
16.0,7.0,16.0,0.0,64.0,4.0,0
22.0,40.0,93.0,0.01,80.0,2.0,0
13.0,20.0,9.0,0.0,104.0,6.0,1
12.0,9.0,8.0,0.0,95.0,6.0,0
18.0,5.0,10.0,0.0,91.0,2.0,0
21.0,89.0,87.0,0.01,71.0,19.0,0
20.0,35.0,82.0,0.25,86.0,11.0,1
20.0,46.0,81.0,0.05,77.0,3.0,0
16.0,76.0,72.0,0.04,80.0,6.0,0
16.0,61.0,65.0,0.03,86.0,10.0,1
10.0,8.0,25.0,0.0,80.0,7.0,0
15.0,68.0,75.0,0.24,86.0,5.0,2
12.0,4.0,28.0,0.0,53.0,17.0,0
16.0,2.0,52.0,0.0,87.0,10.0,0
12.0,3.0,8.0,0.0,102.0,4.0,0
13.0,13.0,16.0,0.0,82.0,21.0,0
14.0,5.0,9.0,0.0,105.0,4.0,1
13.0,58.0,85.0,0.19,84.0,11.0,2
20.0,6.0,67.0,0.0,82.0,5.0,0
8.0,5.0,13.0,0.0,102.0,13.0,1
10.0,94.0,97.0,0.0,62.0,1.0,0
18.0,51.0,77.0,0.02,86.0,7.0,1
18.0,49.0,80.0,0.02,86.0,12.0,1
18.0,14.0,86.0,0.0,53.0,4.0,0
12.0,5.0,24.0,0.0,64.0,8.0,0
14.0,9.0,9.0,0.0,104.0,2.0,0
14.0,10.0,6.0,0.0,98.0,9.0,0
19.0,2.0,34.0,0.0,80.0,2.0,0
15.0,8.0,11.0,0.0,104.0,2.0,1
19.0,1.0,67.0,0.0,78.0,14.0,0
18.0,69.0,74.0,0.0,86.0,8.0,1
14.0,5.0,11.0,0.0,98.0,5.0,0
13.0,21.0,63.0,0.0,86.0,6.0,2
17.0,98.0,94.0,0.02,73.0,7.0,0
12.0,60.0,68.0,0.0,68.0,3.0,0
13.0,4.0,10.0,0.0,104.0,5.0,1
15.0,97.0,88.0,0.02,75.0,9.0,0
20.0,7.0,29.0,0.0,69.0,6.0,0
10.0,2.0,21.0,0.0,78.0,9.0,0
14.0,32.0,64.0,0.0,91.0,2.0,3
19.0,7.0,16.0,0.0,91.0,2.0,0
13.0,89.0,81.0,0.02,75.0,4.0,0
18.0,72.0,67.0,0.0,82.0,2.0,0
17.0,10.0,12.0,0.0,86.0,3.0,0
14.0,18.0,14.0,0.0,75.0,5.0,0
17.0,47.0,72.0,0.01,86.0,7.0,1
8.0,0.0,25.0,0.0,86.0,12.0,0
10.0,21.0,21.0,0.0,84.0,2.0,0
11.0,2.0,25.0,0.0,93.0,5.0,1
17.0,6.0,12.0,0.0,91.0,2.0,0
14.0,4.0,19.0,0.0,100.0,4.0,1
20.0,97.0,100.0,0.05,68.0,7.0,0
16.0,3.0,15.0,0.0,80.0,10.0,0
15.0,52.0,82.0,0.0,82.0,5.0,0
11.0,4.0,76.0,0.0,82.0,5.0,0
12.0,78.0,85.0,0.05,75.0,7.0,0
13.0,22.0,42.0,0.0,68.0,10.0,0
13.0,4.0,12.0,0.0,87.0,4.0,0
14.0,36.0,70.0,0.0,91.0,6.0,3
9.0,3.0,19.0,0.0,71.0,4.0,0
13.0,100.0,87.0,0.03,71.0,8.0,0
8.0,3.0,13.0,0.0,98.0,7.0,0
10.0,31.0,79.0,0.01,78.0,2.0,0
11.0,10.0,63.0,0.0,84.0,6.0,1
17.0,98.0,94.0,0.04,71.0,6.0,0
18.0,24.0,69.0,0.0,80.0,2.0,0
18.0,94.0,91.0,0.01,75.0,12.0,0
11.0,0.0,15.0,0.0,100.0,4.0,1
18.0,3.0,69.0,0.0,82.0,9.0,0
7.0,1.0,16.0,0.0,91.0,12.0,0
11.0,0.0,47.0,0.0,80.0,5.0,0
16.0,8.0,15.0,0.0,89.0,11.0,0
10.0,3.0,23.0,0.0,93.0,4.0,0
13.0,36.0,19.0,0.0,86.0,6.0,0
8.0,1.0,28.0,0.0,87.0,1.0,0
10.0,3.0,9.0,0.0,100.0,2.0,1
20.0,15.0,72.0,0.0,82.0,5.0,0
14.0,15.0,9.0,0.0,113.0,2.0,3
13.0,2.0,22.0,0.0,93.0,2.0,0
10.0,0.0,41.0,0.0,82.0,2.0,0
9.0,2.0,10.0,0.0,91.0,3.0,0
19.0,38.0,85.0,0.16,82.0,4.0,0
12.0,86.0,81.0,0.0,71.0,7.0,0
10.0,95.0,87.0,0.0,69.0,6.0,0
14.0,0.0,27.0,0.0,89.0,7.0,0
19.0,5.0,17.0,0.0,80.0,5.0,0
20.0,3.0,85.0,0.0,84.0,4.0,1
13.0,6.0,18.0,0.0,84.0,14.0,0
13.0,5.0,7.0,0.0,111.0,5.0,2
16.0,37.0,72.0,0.0,86.0,11.0,1
13.0,3.0,29.0,0.0,84.0,8.0,0
18.0,47.0,70.0,0.22,87.0,2.0,1
15.0,21.0,66.0,0.0,89.0,12.0,2
17.0,10.0,13.0,0.0,82.0,5.0,0
18.0,92.0,78.0,0.0,68.0,8.0,0
13.0,6.0,11.0,0.0,107.0,6.0,1
18.0,34.0,75.0,0.03,89.0,9.0,2
10.0,2.0,51.0,0.0,80.0,2.0,0
9.0,4.0,11.0,0.0,107.0,6.0,3
10.0,7.0,29.0,0.0,91.0,5.0,0
16.0,67.0,63.0,0.15,93.0,8.0,3
13.0,100.0,96.0,0.02,62.0,4.0,0
8.0,24.0,31.0,0.0,77.0,2.0,0
15.0,100.0,87.0,0.08,64.0,4.0,0
19.0,16.0,77.0,0.0,80.0,4.0,0
8.0,1.0,12.0,0.0,86.0,2.0,0
15.0,3.0,10.0,0.0,100.0,3.0,0
11.0,4.0,55.0,0.0,84.0,3.0,0
10.0,1.0,13.0,0.0,93.0,2.0,0
12.0,10.0,17.0,0.0,91.0,5.0,0
14.0,1.0,57.0,0.0,77.0,8.0,0
9.0,15.0,44.0,0.0,64.0,10.0,0
15.0,3.0,15.0,0.0,91.0,6.0,0
11.0,6.0,9.0,0.0,107.0,9.0,2
14.0,28.0,55.0,0.0,87.0,5.0,1
13.0,6.0,12.0,0.0,109.0,5.0,3
16.0,76.0,73.0,0.1,91.0,9.0,3
16.0,5.0,22.0,0.0,84.0,4.0,0
19.0,74.0,82.0,0.01,68.0,5.0,0
11.0,3.0,57.0,0.0,86.0,5.0,1
13.0,3.0,12.0,0.0,86.0,1.0,0
17.0,24.0,76.0,0.0,71.0,16.0,0
19.0,47.0,80.0,0.0,84.0,6.0,1
18.0,3.0,23.0,0.0,80.0,5.0,0
11.0,5.0,21.0,0.0,84.0,7.0,0
13.0,5.0,29.0,0.0,68.0,9.0,0
10.0,0.0,24.0,0.0,84.0,5.0,0
9.0,1.0,15.0,0.0,75.0,6.0,0
19.0,3.0,20.0,0.0,71.0,4.0,0
17.0,10.0,14.0,0.0,91.0,3.0,0
21.0,3.0,60.0,0.0,82.0,5.0,0
13.0,10.0,36.0,0.0,86.0,14.0,0
10.0,2.0,10.0,0.0,105.0,4.0,2
16.0,57.0,15.0,0.0,91.0,9.0,0
17.0,60.0,80.0,0.02,55.0,9.0,0
12.0,12.0,64.0,0.0,73.0,8.0,0
17.0,3.0,21.0,0.0,86.0,5.0,0
10.0,10.0,29.0,0.0,86.0,5.0,0
18.0,91.0,90.0,0.0,66.0,8.0,0
20.0,42.0,88.0,0.0,82.0,5.0,0
15.0,3.0,9.0,0.0,107.0,3.0,1
16.0,8.0,10.0,0.0,105.0,5.0,0
13.0,3.0,8.0,0.0,109.0,6.0,1
19.0,90.0,90.0,0.01,64.0,8.0,0
16.0,1.0,54.0,0.0,89.0,9.0,1
21.0,63.0,94.0,0.0,77.0,6.0,0
18.0,10.0,24.0,0.0,80.0,9.0,0
14.0,3.0,22.0,0.0,84.0,6.0,0
15.0,55.0,66.0,0.01,86.0,8.0,1
15.0,4.0,10.0,0.0,89.0,6.0,0
19.0,1.0,41.0,0.0,84.0,3.0,0
16.0,1.0,43.0,0.0,87.0,7.0,0
10.0,18.0,9.0,0.0,100.0,6.0,1
13.0,87.0,81.0,0.05,75.0,7.0,0
13.0,27.0,66.0,0.0,91.0,9.0,3
19.0,4.0,25.0,0.0,73.0,6.0,0
15.0,1.0,24.0,0.0,84.0,7.0,0
10.0,4.0,25.0,0.0,77.0,5.0,0
14.0,75.0,84.0,0.06,71.0,5.0,0
16.0,52.0,75.0,1.2,87.0,9.0,2
17.0,7.0,14.0,0.0,100.0,5.0,0
20.0,42.0,74.0,0.24,86.0,5.0,1
17.0,6.0,14.0,0.0,82.0,9.0,0
9.0,0.0,24.0,0.0,84.0,5.0,0
11.0,8.0,12.0,0.0,98.0,9.0,0
19.0,79.0,91.0,0.39,82.0,6.0,0
14.0,6.0,21.0,0.0,77.0,5.0,0
18.0,3.0,24.0,0.0,80.0,5.0,0
10.0,42.0,78.0,0.02,87.0,5.0,2
13.0,7.0,7.0,0.0,96.0,2.0,0
14.0,5.0,17.0,0.0,89.0,2.0,0
11.0,3.0,12.0,0.0,84.0,5.0,0
11.0,3.0,63.0,0.0,84.0,8.0,1
14.0,20.0,63.0,0.0,82.0,3.0,0
10.0,3.0,28.0,0.0,87.0,3.0,0
15.0,9.0,16.0,0.0,89.0,7.0,0
17.0,30.0,72.0,0.0,89.0,6.0,2
11.0,3.0,9.0,0.0,109.0,3.0,3
15.0,5.0,19.0,0.0,68.0,9.0,0
18.0,17.0,74.0,0.0,57.0,4.0,0
18.0,12.0,19.0,0.0,86.0,2.0,0
10.0,74.0,81.0,0.0,68.0,8.0,0
15.0,7.0,17.0,0.0,89.0,3.0,0
15.0,9.0,16.0,0.0,100.0,6.0,0
16.0,43.0,15.0,0.0,87.0,6.0,0
16.0,89.0,71.0,0.01,73.0,7.0,0
12.0,5.0,15.0,0.0,109.0,3.0,3
17.0,57.0,71.0,0.08,91.0,7.0,3
19.0,49.0,88.0,0.36,80.0,10.0,0
12.0,24.0,65.0,0.0,84.0,6.0,1
14.0,1.0,21.0,0.0,82.0,2.0,0
17.0,8.0,18.0,0.0,95.0,6.0,0
8.0,1.0,11.0,0.0,95.0,1.0,0
18.0,51.0,83.0,0.0,64.0,7.0,0
12.0,9.0,18.0,0.0,89.0,8.0,0
17.0,3.0,21.0,0.0,77.0,4.0,0
13.0,1.0,16.0,0.0,91.0,6.0,0
12.0,6.0,10.0,0.0,84.0,10.0,0
9.0,4.0,34.0,0.0,50.0,17.0,0
12.0,5.0,15.0,0.0,89.0,8.0,0
18.0,5.0,60.0,0.0,82.0,5.0,0
10.0,3.0,7.0,0.0,100.0,5.0,0
14.0,69.0,87.0,0.01,80.0,10.0,0
16.0,4.0,11.0,0.0,98.0,2.0,0
18.0,3.0,21.0,0.0,73.0,5.0,0
14.0,6.0,12.0,0.0,91.0,4.0,0
17.0,9.0,16.0,0.0,95.0,4.0,0
10.0,3.0,13.0,0.0,93.0,5.0,0
14.0,6.0,15.0,0.0,86.0,7.0,0
8.0,0.0,56.0,0.0,62.0,2.0,0
11.0,1.0,11.0,0.0,86.0,4.0,0
16.0,10.0,15.0,0.0,87.0,3.0,0
19.0,8.0,24.0,0.0,77.0,6.0,0
17.0,91.0,100.0,0.11,66.0,7.0,0
10.0,94.0,96.0,0.06,55.0,10.0,0
16.0,2.0,50.0,0.0,75.0,12.0,0
20.0,43.0,79.0,0.08,84.0,5.0,1
20.0,38.0,82.0,0.01,82.0,4.0,0
16.0,43.0,51.0,0.0,87.0,7.0,0
17.0,8.0,61.0,0.0,84.0,6.0,0
10.0,35.0,62.0,0.0,77.0,5.0,0
20.0,15.0,28.0,0.0,71.0,6.0,0
12.0,100.0,87.0,0.02,66.0,5.0,0
17.0,8.0,41.0,0.0,91.0,9.0,0
15.0,4.0,7.0,0.0,96.0,6.0,0
14.0,16.0,43.0,0.0,89.0,9.0,0
13.0,27.0,11.0,0.0,93.0,7.0,0
14.0,2.0,12.0,0.0,86.0,4.0,0
14.0,8.0,13.0,0.0,93.0,14.0,0
16.0,6.0,17.0,0.0,86.0,12.0,0
19.0,27.0,33.0,0.0,77.0,6.0,0
16.0,10.0,22.0,0.0,68.0,9.0,0
20.0,10.0,23.0,0.0,80.0,4.0,0
16.0,23.0,70.0,0.13,91.0,8.0,3
14.0,26.0,45.0,0.0,87.0,5.0,0
22.0,50.0,88.0,0.04,80.0,2.0,0
5.0,23.0,62.0,0.0,84.0,13.0,0
14.0,0.0,19.0,0.0,98.0,5.0,0
11.0,23.0,38.0,0.0,86.0,5.0,0
11.0,17.0,70.0,0.0,87.0,2.0,2
15.0,18.0,56.0,0.0,82.0,6.0,0
17.0,39.0,84.0,0.0,66.0,2.0,0
17.0,83.0,78.0,0.02,87.0,9.0,2
13.0,3.0,12.0,0.0,89.0,9.0,0
9.0,40.0,67.0,0.07,86.0,7.0,1
8.0,2.0,12.0,0.0,100.0,5.0,0
13.0,18.0,60.0,0.0,93.0,5.0,3
13.0,9.0,61.0,0.0,86.0,6.0,1
13.0,18.0,10.0,0.0,84.0,7.0,0
18.0,5.0,23.0,0.0,80.0,8.0,0
11.0,31.0,59.0,0.0,84.0,13.0,0
14.0,1.0,21.0,0.0,100.0,7.0,1
15.0,9.0,17.0,0.0,82.0,9.0,0
17.0,97.0,88.0,0.01,77.0,9.0,0
15.0,92.0,87.0,0.04,75.0,9.0,0
13.0,92.0,69.0,0.0,77.0,6.0,0
16.0,35.0,77.0,0.25,87.0,10.0,2
10.0,2.0,21.0,0.0,98.0,4.0,2
13.0,6.0,14.0,0.0,95.0,7.0,0
15.0,45.0,33.0,0.0,87.0,7.0,0
21.0,51.0,97.0,0.06,80.0,5.0,0
15.0,2.0,28.0,0.0,93.0,5.0,0
18.0,21.0,78.0,0.0,60.0,5.0,0
14.0,5.0,6.0,0.0,98.0,3.0,0
5.0,37.0,55.0,0.01,86.0,11.0,0
19.0,100.0,97.0,0.09,64.0,7.0,0
11.0,68.0,70.0,0.5,84.0,12.0,1
17.0,16.0,16.0,0.0,87.0,11.0,0
22.0,12.0,90.0,0.0,75.0,2.0,0
16.0,2.0,22.0,0.0,95.0,3.0,0
18.0,20.0,21.0,0.0,95.0,2.0,0
15.0,80.0,79.0,0.0,77.0,8.0,0
16.0,10.0,14.0,0.0,82.0,3.0,0
12.0,3.0,12.0,0.0,89.0,12.0,0
13.0,12.0,58.0,0.0,82.0,5.0,0
18.0,56.0,85.0,0.12,82.0,5.0,0
14.0,2.0,6.0,0.0,93.0,5.0,0
13.0,6.0,13.0,0.0,95.0,8.0,0
16.0,4.0,24.0,0.0,96.0,3.0,0
17.0,7.0,19.0,0.0,89.0,6.0,0
20.0,90.0,97.0,0.34,77.0,14.0,0
18.0,45.0,71.0,0.02,89.0,5.0,1
13.0,4.0,25.0,0.0,82.0,5.0,0
13.0,7.0,14.0,0.0,91.0,4.0,0
8.0,3.0,55.0,0.0,59.0,11.0,0
9.0,31.0,11.0,0.0,102.0,2.0,1
7.0,14.0,22.0,0.0,95.0,3.0,0
14.0,37.0,72.0,0.0,86.0,9.0,2
22.0,44.0,93.0,0.04,78.0,2.0,0
19.0,6.0,20.0,0.0,77.0,5.0,0
15.0,4.0,9.0,0.0,100.0,2.0,0
12.0,3.0,14.0,0.0,93.0,14.0,0
18.0,49.0,20.0,0.0,82.0,8.0,0
18.0,93.0,90.0,0.12,71.0,6.0,0
11.0,7.0,10.0,0.0,104.0,3.0,1
17.0,1.0,23.0,0.0,89.0,1.0,0
13.0,6.0,11.0,0.0,104.0,3.0,1
10.0,40.0,91.0,0.0,75.0,2.0,0
18.0,34.0,77.0,0.0,84.0,9.0,0
20.0,69.0,94.0,0.29,78.0,9.0,0
14.0,1.0,46.0,0.0,71.0,3.0,0
18.0,92.0,54.0,0.0,75.0,14.0,0
8.0,15.0,31.0,0.0,69.0,10.0,0
13.0,85.0,76.0,0.0,71.0,7.0,0
8.0,4.0,34.0,0.0,89.0,1.0,0
16.0,1.0,49.0,0.0,91.0,6.0,1
19.0,45.0,77.0,0.24,86.0,5.0,1
19.0,13.0,15.0,0.0,89.0,4.0,0
12.0,4.0,8.0,0.0,107.0,9.0,1
18.0,9.0,22.0,0.0,80.0,6.0,0
17.0,44.0,74.0,0.01,78.0,9.0,0
18.0,10.0,18.0,0.0,82.0,7.0,0
16.0,80.0,65.0,0.0,68.0,3.0,0
13.0,2.0,24.0,0.0,93.0,7.0,0
18.0,22.0,68.0,0.0,77.0,5.0,0
12.0,3.0,11.0,0.0,86.0,2.0,0
11.0,37.0,66.0,0.14,89.0,6.0,2
17.0,64.0,25.0,0.0,84.0,6.0,0
12.0,4.0,10.0,0.0,105.0,4.0,1
9.0,40.0,70.0,0.0,84.0,12.0,0
10.0,3.0,46.0,0.0,75.0,13.0,0
8.0,0.0,25.0,0.0,77.0,9.0,0
13.0,21.0,68.0,0.0,89.0,8.0,3
15.0,9.0,56.0,0.0,87.0,5.0,1
18.0,90.0,84.0,0.05,69.0,16.0,0
11.0,1.0,27.0,0.0,84.0,6.0,0
14.0,7.0,14.0,0.0,95.0,6.0,0
21.0,95.0,100.0,0.34,73.0,8.0,0
13.0,89.0,87.0,0.02,66.0,5.0,0
10.0,1.0,10.0,0.0,104.0,5.0,1
7.0,31.0,20.0,0.0,84.0,4.0,0
11.0,11.0,32.0,0.0,64.0,4.0,0
15.0,95.0,90.0,0.05,71.0,7.0,0
14.0,8.0,14.0,0.0,98.0,10.0,0
17.0,5.0,26.0,0.0,84.0,6.0,0
8.0,13.0,23.0,0.0,84.0,3.0,0
15.0,93.0,91.0,0.61,78.0,14.0,0
10.0,2.0,10.0,0.0,105.0,5.0,2
19.0,7.0,87.0,0.0,68.0,5.0,0
13.0,21.0,28.0,0.0,80.0,4.0,0
20.0,3.0,59.0,0.0,84.0,5.0,0
15.0,95.0,94.0,0.02,73.0,7.0,0
13.0,1.0,61.0,0.0,68.0,5.0,0
13.0,19.0,69.0,0.0,75.0,7.0,0
10.0,74.0,87.0,0.0,62.0,7.0,0
12.0,10.0,13.0,0.0,98.0,8.0,0
21.0,59.0,94.0,0.0,75.0,8.0,0
10.0,95.0,93.0,0.01,64.0,8.0,0
14.0,6.0,14.0,0.0,91.0,3.0,0
13.0,100.0,90.0,0.02,66.0,7.0,0
15.0,3.0,13.0,0.0,84.0,2.0,0
19.0,4.0,20.0,0.0,93.0,15.0,0
16.0,7.0,18.0,0.0,84.0,4.0,0
11.0,43.0,80.0,0.03,86.0,9.0,2
12.0,3.0,43.0,0.0,66.0,18.0,0
12.0,10.0,41.0,0.0,66.0,11.0,0
18.0,61.0,78.0,0.03,87.0,9.0,2
10.0,2.0,61.0,0.0,86.0,8.0,1
14.0,6.0,9.0,0.0,105.0,3.0,1
12.0,79.0,90.0,0.04,68.0,3.0,0
20.0,14.0,24.0,0.0,75.0,5.0,0
13.0,3.0,10.0,0.0,98.0,2.0,0
14.0,3.0,21.0,0.0,77.0,11.0,0
13.0,1.0,9.0,0.0,109.0,2.0,2
18.0,12.0,17.0,0.0,82.0,5.0,0
20.0,51.0,88.0,0.02,82.0,5.0,0
13.0,6.0,43.0,0.0,82.0,5.0,0
18.0,83.0,68.0,0.01,75.0,6.0,0
13.0,0.0,30.0,0.0,91.0,6.0,0
13.0,0.0,10.0,0.0,93.0,12.0,0
19.0,70.0,77.0,0.01,82.0,9.0,0
17.0,79.0,79.0,0.39,86.0,9.0,1
9.0,7.0,16.0,0.0,93.0,10.0,0
12.0,25.0,16.0,0.0,86.0,3.0,0
15.0,7.0,8.0,0.0,102.0,5.0,0
20.0,63.0,87.0,0.05,80.0,3.0,0
10.0,55.0,70.0,0.0,62.0,3.0,0
17.0,45.0,61.0,0.0,71.0,4.0,0
16.0,1.0,34.0,0.0,87.0,8.0,0
15.0,35.0,15.0,0.0,84.0,10.0,0
11.0,13.0,44.0,0.0,91.0,2.0,2
17.0,50.0,61.0,0.0,86.0,11.0,0
7.0,2.0,28.0,0.0,69.0,2.0,0
15.0,0.0,27.0,0.0,71.0,13.0,0
20.0,40.0,84.0,0.05,82.0,3.0,0
13.0,16.0,12.0,0.0,93.0,5.0,0
11.0,0.0,16.0,0.0,104.0,3.0,2
20.0,48.0,90.0,0.11,80.0,3.0,0
19.0,7.0,16.0,0.0,89.0,12.0,0
12.0,0.0,21.0,0.0,100.0,7.0,2
11.0,14.0,65.0,0.0,86.0,4.0,2
8.0,21.0,21.0,0.0,89.0,3.0,0
14.0,72.0,69.0,0.06,82.0,15.0,0
9.0,0.0,22.0,0.0,89.0,1.0,0
15.0,1.0,16.0,0.0,100.0,5.0,0
15.0,20.0,62.0,0.02,93.0,7.0,3
17.0,2.0,31.0,0.0,93.0,2.0,0
13.0,89.0,68.0,0.0,66.0,2.0,0
7.0,1.0,17.0,0.0,91.0,13.0,0
19.0,56.0,77.0,0.22,86.0,2.0,1
14.0,0.0,50.0,0.0,84.0,12.0,0
8.0,0.0,31.0,0.0,75.0,5.0,0
12.0,8.0,13.0,0.0,111.0,2.0,3
16.0,6.0,17.0,0.0,86.0,4.0,0
19.0,56.0,94.0,0.34,75.0,4.0,0
11.0,98.0,81.0,0.06,73.0,5.0,0
15.0,1.0,64.0,0.0,75.0,5.0,0
15.0,2.0,29.0,0.0,80.0,5.0,0
18.0,24.0,30.0,0.0,78.0,6.0,0
11.0,3.0,15.0,0.0,86.0,4.0,0
13.0,0.0,10.0,0.0,105.0,4.0,1
17.0,5.0,11.0,0.0,98.0,4.0,0
7.0,49.0,97.0,0.0,57.0,3.0,0
15.0,8.0,42.0,0.0,89.0,5.0,0
15.0,23.0,15.0,0.0,86.0,10.0,0
20.0,6.0,82.0,0.0,84.0,4.0,1
19.0,24.0,80.0,0.0,82.0,7.0,0
12.0,97.0,93.0,0.03,64.0,10.0,0
13.0,14.0,11.0,0.0,109.0,6.0,2
16.0,30.0,70.0,0.0,89.0,5.0,2
11.0,85.0,87.0,0.01,68.0,7.0,0
8.0,24.0,55.0,0.0,86.0,11.0,0
9.0,0.0,25.0,0.0,87.0,4.0,0
14.0,6.0,24.0,0.0,86.0,9.0,0
14.0,40.0,74.0,0.32,89.0,13.0,3
17.0,8.0,16.0,0.0,86.0,6.0,0
22.0,26.0,90.0,0.0,71.0,3.0,0
18.0,79.0,85.0,0.39,84.0,8.0,1
8.0,3.0,17.0,0.0,86.0,4.0,0
13.0,0.0,37.0,0.0,87.0,6.0,0
15.0,5.0,15.0,0.0,102.0,11.0,1
8.0,30.0,23.0,0.0,87.0,3.0,0
16.0,88.0,85.0,0.61,82.0,14.0,0
13.0,25.0,15.0,0.0,86.0,3.0,0
13.0,0.0,27.0,0.0,91.0,5.0,0
22.0,96.0,90.0,0.03,66.0,9.0,0
10.0,0.0,46.0,0.0,66.0,9.0,0
21.0,18.0,79.0,0.0,80.0,4.0,0
14.0,2.0,22.0,0.0,86.0,2.0,0
18.0,66.0,70.0,0.0,68.0,10.0,0
10.0,100.0,87.0,0.06,71.0,5.0,0
15.0,3.0,30.0,0.0,73.0,7.0,0
11.0,5.0,11.0,0.0,93.0,4.0,0
10.0,1.0,53.0,0.0,82.0,5.0,0
13.0,17.0,59.0,0.0,84.0,6.0,1
17.0,50.0,53.0,0.0,84.0,6.0,0
13.0,7.0,60.0,0.0,91.0,5.0,3
21.0,44.0,85.0,0.02,82.0,2.0,0
17.0,8.0,58.0,0.0,84.0,5.0,0
11.0,2.0,25.0,0.0,86.0,2.0,0
14.0,7.0,15.0,0.0,89.0,9.0,0
11.0,5.0,22.0,0.0,77.0,8.0,0
12.0,26.0,75.0,0.0,89.0,6.0,3
11.0,37.0,79.0,0.0,77.0,2.0,0
8.0,1.0,20.0,0.0,84.0,12.0,0
12.0,2.0,16.0,0.0,93.0,5.0,0
12.0,3.0,15.0,0.0,98.0,3.0,1
16.0,96.0,88.0,0.01,77.0,8.0,0
20.0,4.0,71.0,0.0,80.0,4.0,0
12.0,91.0,90.0,0.02,62.0,5.0,0
