Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-29T09:37:32,2024-09-29T10:00:00-07:00,2024-09-29,7,"Kino Springs, AZ",1,17,0.0,91,74,13
2024-09-29T09:37:34,2024-09-29T10:00:00-07:00,2024-09-29,7,"Carmen, AZ",1,21,0.0,91,75,11
2024-09-29T09:37:35,2024-09-29T10:00:00-07:00,2024-09-29,7,"Old Glory, AZ",1,16,0.0,91,73,12
2024-09-29T09:37:36,2024-09-29T10:00:00-07:00,2024-09-29,7,"San Vicente, AZ",1,13,0.0,95,75,15
2024-09-29T09:37:37,2024-09-29T10:00:00-07:00,2024-09-29,7,"Katherine, AZ",3,19,0.0,91,76,5
2024-09-29T09:37:38,2024-09-29T10:00:00-06:00,2024-09-29,8,"Deming, NM",1,28,0.0,78,66,7
2024-09-29T09:37:39,2024-09-29T10:00:00-06:00,2024-09-29,8,"Lordsburg, NM",2,26,0.0,80,67,11
2024-09-29T09:37:40,2024-09-29T10:00:00-06:00,2024-09-29,8,"Albuquerque, NM",7,36,0.0,75,65,2
2024-09-29T09:37:41,2024-09-29T10:00:00-06:00,2024-09-29,8,"Santa Fe, NM",6,39,0.0,68,60,2
2024-09-29T09:37:42,2024-09-29T10:00:00-06:00,2024-09-29,8,"Roswell, NM",1,40,0.0,75,66,2
2024-09-29T09:37:43,2024-09-29T10:00:00-06:00,2024-09-29,8,"Mesita, NM",6,32,0.0,73,63,4
2024-09-29T09:37:44,2024-09-29T10:00:00-06:00,2024-09-29,8,"Socorro, NM",8,28,0.0,77,66,2
2024-09-29T09:37:45,2024-09-29T10:00:00-06:00,2024-09-29,8,"Silver City, NM",3,30,0.0,77,65,8
2024-09-29T09:37:46,2024-09-29T10:00:00-06:00,2024-09-29,8,"Las Cruces, NM",1,28,0.0,80,68,3
2024-09-29T09:37:47,2024-09-29T10:00:00-06:00,2024-09-29,8,"Alamogordo, NM",2,28,0.0,78,67,4
2024-09-29T09:37:48,2024-09-29T10:00:00-06:00,2024-09-29,8,"Farmington, NM",27,35,0.0,73,63,9
2024-09-29T09:37:49,2024-09-29T10:00:00-06:00,2024-09-29,8,"Gallup, NM",34,27,0.0,73,61,4
2024-09-29T09:37:50,2024-09-29T10:00:00-06:00,2024-09-29,8,"Denver, CO",0,31,0.0,73,62,2
2024-09-29T09:37:51,2024-09-29T10:00:00-06:00,2024-09-29,8,"Grand Junction, CO",6,27,0.0,75,64,8
2024-09-29T09:37:52,2024-09-29T10:00:00-06:00,2024-09-29,8,"Grand Junction, CO",6,27,0.0,75,64,8
2024-09-29T09:37:53,2024-09-29T10:00:00-06:00,2024-09-29,8,"Fort Collins, CO",4,38,0.0,71,62,2
2024-09-29T09:37:54,2024-09-29T10:00:00-06:00,2024-09-29,8,"Cortez, CO",12,35,0.0,71,62,6
2024-09-29T09:37:55,2024-09-29T10:00:00-06:00,2024-09-29,8,"Uravan, CO",7,30,0.0,73,63,3
2024-09-29T09:37:56,2024-09-29T10:00:00-06:00,2024-09-29,8,"Salt Lake City, UT",21,26,0.0,78,66,8
2024-09-29T09:37:57,2024-09-29T10:00:00-06:00,2024-09-29,8,"Cedar City, UT",9,22,0.0,77,63,6
2024-09-29T09:37:58,2024-09-29T10:00:00-06:00,2024-09-29,8,"St. George, UT",13,23,0.0,84,69,3
2024-09-29T09:37:59,2024-09-29T10:00:00-06:00,2024-09-29,8,"Halls Crossing, UT",42,28,0.0,77,64,2
2024-09-29T09:37:59,2024-09-29T10:00:00-06:00,2024-09-29,8,"Moab, UT",13,26,0.0,75,63,3
2024-09-29T09:38:01,2024-09-29T10:00:00-06:00,2024-09-29,8,"Brendel, UT",17,24,0.0,77,64,5
2024-09-29T09:38:02,2024-09-29T10:00:00-06:00,2024-09-29,8,"Ogden, UT",23,25,0.0,78,65,8
2024-09-29T09:38:02,2024-09-29T10:00:00-06:00,2024-09-29,8,"Fillmore, UT",18,18,0.0,80,65,4
2024-09-29T09:38:04,2024-09-29T10:00:00-06:00,2024-09-29,8,"Cheyenne, WY",2,23,0.0,75,62,7
2024-09-29T09:38:04,2024-09-29T10:00:00-06:00,2024-09-29,8,"Casper, WY",1,20,0.0,78,64,12
2024-09-29T09:38:05,2024-09-29T10:00:00-06:00,2024-09-29,8,"Buffalo, WY",3,17,0.0,82,65,10
2024-09-29T09:38:07,2024-09-29T10:00:00-06:00,2024-09-29,8,"Sundance, WY",3,19,0.0,80,65,12
2024-09-29T09:38:08,2024-09-29T10:00:00-06:00,2024-09-29,8,"Boise, ID",16,51,0.0,68,61,4
2024-09-29T09:38:09,2024-09-29T10:00:00-06:00,2024-09-29,8,"Twin Falls, ID",0,34,0.0,71,61,7
